Row,hsa-mir-33a,hsa-mir-9-1,hsa-mir-31,hsa-mir-369,hsa-mir-361,hsa-mir-381,hsa-mir-193b,hsa-mir-9-2,hsa-mir-99b,hsa-mir-574,hsa-mir-155,hsa-mir-2110,hsa-mir-1978,hsa-let-7a-1,hsa-mir-365-2,hsa-mir-193a,hsa-mir-511-2,hsa-mir-497,hsa-mir-627,hsa-mir-1271,hsa-mir-1275,hsa-mir-1180,hsa-mir-33b,hsa-mir-423,hsa-mir-24-1,hsa-mir-1249,hsa-mir-370,hsa-mir-103-1,hsa-mir-107,hsa-mir-214,hsa-mir-199a-1,hsa-mir-326,hsa-mir-10b,hsa-let-7e,hsa-mir-376c,hsa-mir-664,hsa-mir-191,hsa-mir-940,hsa-mir-301a,hsa-mir-378,hsa-mir-1977,hsa-mir-455,hsa-mir-330,hsa-mir-17,hsa-mir-376b,hsa-mir-616,hsa-mir-92b,hsa-mir-324,hsa-mir-663,hsa-mir-200c,hsa-mir-188,hsa-mir-433,hsa-mir-1287,hsa-mir-337,hsa-mir-589,hsa-mir-125a,hsa-mir-20b,hsa-mir-125b-1,hsa-mir-382,hsa-mir-219-1,hsa-mir-148a,hsa-mir-421,hsa-mir-127,hsa-mir-320a,hsa-mir-92a-2,hsa-mir-363,hsa-mir-96,hsa-mir-502,hsa-mir-1227,hsa-mir-579,hsa-mir-195,hsa-mir-27b,hsa-mir-429,hsa-mir-99a,hsa-mir-582,hsa-mir-452,hsa-mir-708,hsa-mir-1269,hsa-mir-197,hsa-mir-639,hsa-mir-432,hsa-mir-545,hsa-mir-136,hsa-mir-192,hsa-mir-301b,hsa-mir-1277,hsa-mir-451,hsa-mir-190,hsa-mir-663b,hsa-mir-132,hsa-mir-147b,hsa-mir-28,hsa-mir-196b,hsa-mir-485,hsa-mir-744,hsa-mir-199a-2,hsa-mir-939,hsa-mir-27a,hsa-mir-511-1,hsa-mir-93,hsa-mir-15b,hsa-mir-887,hsa-mir-30e,hsa-mir-1247,hsa-mir-19b-1,hsa-mir-24-2,hsa-mir-365-1,hsa-mir-374b,hsa-mir-598,hsa-mir-18a,hsa-mir-29b-1,hsa-mir-30c-1,hsa-mir-624,hsa-mir-495,hsa-mir-671,hsa-mir-493,hsa-mir-503,hsa-mir-412,hsa-mir-450b,hsa-mir-659,hsa-mir-409,hsa-mir-103-2,hsa-mir-652,hsa-mir-16-1,hsa-mir-139,hsa-mir-29b-2,hsa-mir-551b,hsa-mir-146a,hsa-mir-542,hsa-mir-769,hsa-mir-210,hsa-mir-181a-1,hsa-let-7f-1,hsa-mir-128-1,hsa-mir-505,hsa-mir-379,hsa-mir-149,hsa-mir-23a,hsa-mir-200a,hsa-mir-509-3,hsa-mir-148b,hsa-mir-675,hsa-mir-29c,hsa-mir-183,hsa-mir-338,hsa-mir-133a-1,hsa-mir-1306,hsa-mir-19a,hsa-mir-30c-2,hsa-mir-424,hsa-mir-331,hsa-mir-592,hsa-mir-625,hsa-mir-758,hsa-mir-1226,hsa-mir-889,hsa-let-7i,hsa-mir-1259,hsa-mir-766,hsa-mir-141,hsa-let-7a-2,hsa-mir-185,hsa-mir-26a-1,hsa-mir-552,hsa-let-7c,hsa-mir-642,hsa-mir-376a-1,hsa-mir-152,hsa-mir-217,hsa-mir-877,hsa-let-7f-2,hsa-mir-181a-2,hsa-mir-215,hsa-mir-194-1,hsa-mir-134,hsa-mir-182,hsa-let-7a-3,hsa-mir-339,hsa-mir-362,hsa-mir-450a-1,hsa-mir-509-2,hsa-mir-590,hsa-mir-942,hsa-let-7d,hsa-mir-142,hsa-mir-328,hsa-mir-100,hsa-mir-653,hsa-mir-628,hsa-mir-1-2,hsa-mir-18b,hsa-let-7b,hsa-mir-30b,hsa-mir-550-2,hsa-let-7g,hsa-mir-508,hsa-mir-494,hsa-mir-126,hsa-mir-1976,hsa-mir-320b-2
TCGA.AA.3854.01A,-0.469124,-0.366918,2.152593,-0.72615,-1.683082,-1.072396,-1.214214,-0.367072,-1.328974,1.076372,-0.79387,-0.404181,-0.732874,-0.069092,-0.826198,-1.169707,-0.61441,-1.453873,-0.445817,-1.219481,-0.422072,-0.608648,-0.372796,-0.927067,0.234497,-0.735749,-0.574533,-0.967569,-0.400416,-0.886423,-1.475574,-0.533188,-1.407634,-0.853695,-0.54396,-0.886082,0.060968,-0.863116,0.785427,-1.15069,-0.92963,-0.150403,-0.401065,-1.334687,-0.148541,-0.648047,-0.766266,-0.83501,-0.355067,-0.674077,-0.198121,-0.199634,-0.373552,-0.862259,-0.519369,-1.525777,-0.2991,-1.33223,-1.036732,-0.873121,0.51342,-1.035877,-1.340017,-0.706052,-1.284353,-0.481329,0.533929,-0.043065,-0.079772,-1.138896,-0.901096,1.094879,1.017565,-1.013447,-0.460248,-0.291016,-0.973287,-0.438956,-0.384466,0.381059,-0.817298,-0.689873,-1.090968,0.534373,-0.224246,-0.591264,0.650113,0.85913,-0.254754,-0.587981,-0.540346,-1.251418,-0.827286,-0.693016,0.016863,-1.462938,0.276119,0.265827,-0.556143,-1.055889,0.084966,-0.248945,-1.50761,-0.631383,-1.166964,-0.540195,-0.836694,-0.986984,-0.961901,-1.205609,-1.029209,-0.460237,0.592796,-0.5982,-0.559055,-0.645405,-0.627771,-0.90574,-0.764713,-0.454151,-0.741078,-0.429349,-0.748036,-0.346538,-1.162426,-1.051716,-0.837985,-0.951053,-0.983083,-0.629576,0.127121,-1.253861,0.163259,-0.653025,-0.447908,-1.088059,-0.513428,-0.07375,1.153565,-0.130765,0.727788,-0.463794,-0.45522,0.54909,-0.769482,-0.523287,-0.79735,-1.090553,-1.363285,-0.703858,-0.438299,-0.657703,1.160933,-0.857874,-0.722476,-0.644074,-1.596173,-0.500826,-1.377118,-0.107867,-0.126781,-0.188988,-0.498665,-0.492773,-1.101979,0.016538,-0.210466,-1.485971,-1.250261,-0.495025,-1.160688,-0.151396,2.567851,1.483139,-1.232129,1.052997,-0.208931,-0.487763,-0.357743,-0.518014,-0.136331,-0.269972,-0.760539,-0.521854,-1.082809,-1.062336,-1.394429,0.681319,-1.141062,-0.645011,-0.721967,-0.595454,-0.16268,-0.095754,-0.993581,-0.116254,-0.93299,-1.172735,-1.172617,-0.529012
TCGA.AA.3860.01A,-0.193748,-0.36118,-0.197717,1.205342,-0.23608,1.680939,-0.05396,-0.352837,-0.783151,1.092434,0.204774,0.196005,4.389827,0.17144,-0.115509,0.712745,-0.485728,1.340581,0.264901,1.009442,1.261551,0.879084,-0.07798,-0.09679,0.299723,1.468454,0.850986,-0.878636,-0.60899,0.917968,1.583917,0.088999,0.990283,-0.233787,-0.339574,0.308346,-0.177191,-0.940388,0.558498,-0.851628,3.944032,2.250971,0.168549,-0.302725,-0.278688,-0.171064,-0.752917,0.026313,-0.233476,-0.093653,-0.044056,4.790342,0.075477,0.092067,-0.880957,-0.439048,-0.02012,-0.217772,1.178304,-1.204951,1.024182,0.350994,1.169051,-0.455307,-0.34412,1.913288,-0.621542,0.591961,-1.173841,0.727633,0.58256,0.548425,0.080998,-0.634246,-0.58096,-0.680858,-0.01922,-0.400679,-0.562165,0.682812,0.097108,-0.016581,0.842272,-0.065518,-0.614292,-1.239269,3.081822,0.249278,-0.231934,-0.328648,3.087466,-0.730211,0.374447,0.668989,0.800559,1.634242,-0.352712,1.488006,-0.430094,-0.598889,2.414645,-1.437028,-0.380719,-0.350816,1.211213,0.883839,0.091038,-0.508316,1.805763,-0.164161,-0.342735,-0.26144,-1.2137,1.974109,0.062596,-0.112012,-0.532945,-0.90574,-0.800006,-0.695941,0.75743,-0.030856,-0.558507,2.684224,-0.424869,-0.308093,-0.282376,0.236203,-0.175258,2.844403,-0.528913,-0.10415,0.695601,-0.03446,-0.090228,0.804012,-0.025013,1.850028,0.296085,-0.128629,-0.156713,-0.45386,0.478517,-0.864902,-0.874278,-0.587133,0.824083,-0.82284,-1.138953,0.761293,0.7837,0.311631,-0.982267,0.326118,-0.722476,0.216272,0.404723,3.56347,-0.317627,1.19323,0.135682,-0.787477,-0.937599,0.924173,-0.671173,-0.878398,-0.044018,0.505704,-1.098246,-0.069421,-0.224084,-0.084856,-0.055033,-0.630582,1.391975,-0.593069,0.197645,-0.012195,0.204765,0.231909,-0.140985,-0.012036,-1.023177,0.294057,0.06603,-0.095052,-0.885414,-0.431204,-0.617523,-0.653164,1.564507,0.511955,0.228666,1.114656,-0.146177,-0.112206,0.55656,0.205257,-1.518644,-0.515912
TCGA.AA.3861.01A,-0.046515,-0.086826,-0.417683,-0.565184,0.30269,-1.066398,-0.763167,-0.135523,-1.156504,-0.306067,1.384341,0.352295,0.674309,-0.413504,-0.26937,0.112079,-1.191806,-0.235192,0.518369,-1.571202,0.423419,-0.365985,-0.259488,-1.164193,0.434003,0.629001,-0.886262,-1.158257,-1.123772,-0.939958,-0.938015,0.216267,-0.892354,-0.75879,-0.837679,0.848524,0.367026,-0.594922,-0.891887,-0.8318,-0.200789,-1.006011,0.827318,-1.178265,-0.852967,-0.655654,-1.003712,-0.584349,-0.028685,-0.47478,0.69899,-0.987044,-0.642671,-0.690584,0.265195,-0.97228,-0.077746,-0.918271,-1.206918,-1.204951,2.558475,-0.194397,-1.199537,-0.446138,-1.126806,1.61476,0.163656,2.459768,-0.575297,-0.512616,0.938326,1.895249,0.467666,-0.146554,-0.096131,-0.050506,-0.726325,-0.249812,-0.566999,0.138187,-0.408792,-0.39124,-1.061275,-0.048036,-0.610244,1.419567,0.99277,-0.431254,0.987275,-0.939809,0.576684,-0.982298,-0.437852,-0.755798,-0.009743,-0.92603,-1.342214,2.126133,-0.657596,-0.910984,0.529688,-1.437028,3.238368,0.125747,-0.93448,0.055629,-0.057781,0.837596,1.515785,-0.90081,1.031626,0.843741,-0.472475,-0.508466,-0.222597,-0.64042,-0.704094,-0.088816,-0.841126,1.101011,-0.849853,0.547799,0.380467,0.414995,-0.799138,0.871998,0.190891,-0.468587,-1.025276,-0.053347,-0.685557,-0.913113,-1.069935,-0.034877,0.290824,-0.706276,-0.41341,1.667511,0.698254,0.10355,0.879415,-0.459488,4.647258,-0.073528,-0.848848,-0.369537,0.354873,-0.886375,-1.220453,-0.548497,0.97932,0.05273,0.200474,-0.846437,-0.722476,-0.67707,-0.606957,0.249972,-0.904276,1.17806,-0.335066,-0.795719,0.061094,-0.085697,-0.605104,0.117223,-0.344436,-0.216404,-0.780168,-0.547832,-0.054322,2.035725,-0.26157,0.105316,-1.244025,0.164811,-0.472686,0.143904,1.097474,-1.036729,0.103451,-0.105028,-0.678392,-0.732794,1.589212,-0.867922,-0.707926,1.323951,0.734185,-0.157603,-0.528029,-0.685384,-0.659916,-0.137282,-0.282929,0.03859,0.066593,-0.938474,-0.293592,-0.558304
TCGA.AA.3862.01A,0.940591,-0.046677,-0.409294,0.429122,0.269551,-0.116022,-0.063285,-0.059759,-0.624549,0.703699,2.709924,-0.468091,-0.279738,-1.580212,0.451254,-0.721969,3.055963,1.479311,3.685372,-1.001471,-0.153902,-0.963617,0.57414,-0.963241,1.759287,-0.801863,-0.362658,0.698251,0.450316,1.002838,0.381128,0.041472,0.868968,-0.303968,2.205988,0.783191,0.738744,-0.547416,-0.142456,0.712078,-0.11773,-0.862417,-0.446246,-0.496693,2.475115,-0.621672,-0.221715,0.601162,-0.214137,0.131901,0.790253,1.245043,-0.772644,0.99726,0.171476,-0.729778,-0.148773,-0.098115,-0.103169,-0.062741,1.161074,-0.593258,0.747246,1.411731,-0.647073,0.373992,-0.694351,1.641974,-0.435418,0.86997,1.697762,0.599738,1.375264,-0.368351,-0.020185,-0.406756,1.368366,-0.421671,-0.212951,-0.424603,0.090455,-0.02402,1.100409,-0.106426,-0.770739,1.384893,3.943461,0.407047,0.596554,-0.098276,3.431614,-0.23617,0.32522,0.161735,-1.1047,0.36086,-0.686855,0.580711,2.733728,-0.317116,1.404627,1.329447,1.407376,1.034897,-0.688643,0.602387,0.66268,0.366009,-0.690012,0.106465,4.404602,0.634493,0.432307,-0.124789,0.78653,-0.30519,-0.56506,-0.636983,-0.371286,-1.232881,0.310098,1.091822,-0.278791,1.471581,-0.379404,4.305879,2.719632,4.768677,-0.131958,-1.145108,-0.89553,-0.989933,-0.401971,-0.715611,0.91775,-0.189811,0.333339,-0.679339,-0.42985,-0.134529,-0.32987,-0.432406,2.577982,-1.183761,0.179051,-0.209603,-0.787577,-0.532471,0.411544,0.630592,-0.513764,0.725329,-1.009708,0.427782,0.171062,-0.299621,0.166544,-0.381484,0.135506,1.563211,-1.570015,-0.701375,0.526071,-0.88552,-0.720361,-0.561992,1.991525,-0.549698,1.412318,0.045092,-0.059749,-0.431676,-0.157776,-0.290427,0.36827,-1.161411,-1.56959,5.652665,3.900702,0.64374,-0.133446,1.571111,-0.893927,-0.409381,2.360491,-0.773177,-0.646327,-0.236432,-0.438795,-0.162774,0.016642,-1.678168,2.759478,0.508358,1.559338,-0.112232,1.286743,2.098688,-0.149308,1.064837
TCGA.AA.3869.01A,0.109558,-0.212381,-0.21447,0.023096,0.079209,-0.959369,-0.306359,-0.160238,-0.214331,-0.075411,0.487832,0.456521,-0.650038,0.165173,0.215851,-0.479274,0.499144,0.10135,0.76948,-0.79867,-0.094496,-0.83083,0.024513,0.366677,3.418677,-1.083569,-0.838643,0.829696,0.719793,0.255068,-0.281552,0.221547,-0.575974,-0.023242,0.747477,1.483751,0.882804,-0.362717,0.336004,-0.632851,3.258927,0.373958,-0.700202,-0.062153,0.178517,-0.599073,1.26866,0.44655,-0.355067,-0.179575,0.704878,-0.987044,-0.638108,-0.000199,-0.556282,-0.35313,0.06048,-0.103897,-0.756514,-0.476108,0.748589,0.479794,-0.583896,-0.294312,-0.64542,-0.074035,4.817157,1.305621,-1.173841,0.537374,0.042178,1.292964,0.874449,-0.345913,-0.273157,2.070508,0.857757,-0.432706,0.659587,-0.972903,-0.464061,-0.132681,0.348788,0.403029,0.425544,1.607335,0.541198,1.277063,-0.244697,-1.609453,-0.319356,-1.368529,0.044229,-1.043013,-0.450321,-0.254368,-1.342214,0.167208,0.120535,-0.175766,0.558682,1.17252,1.428628,-0.536646,0.135523,3.200716,-0.446735,0.607478,-0.723309,0.419031,0.808207,0.60698,-1.2137,-0.465354,0.384071,-0.21722,1.04948,-0.90574,2.201058,-1.762853,-0.591503,-0.079933,0.267624,0.381775,-0.850589,0.861792,-0.353564,0.337019,5.177468,-0.156774,1.363458,1.016688,0.023623,-1.081643,1.077239,-0.739996,-0.11651,-0.292147,-0.133672,-0.140353,0.446145,-0.386858,-0.156388,1.086271,-0.09615,-0.447074,-0.503535,2.62447,0.874557,3.062926,0.561529,0.895538,-0.889199,0.038394,0.623746,-0.925118,0.616782,-0.339428,-0.446739,1.156552,0.212471,-0.978536,-0.621623,1.428456,-0.434116,-0.739596,-0.137112,-0.960488,-0.354629,1.150391,1.862226,0.017676,1.484234,0.439224,-0.469528,2.349873,0.301261,0.77172,0.368074,2.38124,-0.12054,3.181955,-0.650385,-0.386677,1.202116,0.239006,-0.216084,-0.310307,0.389677,-0.591624,0.304177,-0.954578,1.82028,-0.713597,1.67016,-0.110194,-0.264131,0.602663,-0.957313,-0.167882
TCGA.AA.3941.01A,1.73263,-0.395354,0.842087,-0.506853,0.053299,-1.408058,0.088429,-0.399269,0.365247,-0.196505,-0.599716,0.534908,0.798618,1.147777,-0.057803,0.121747,-0.082533,-0.129895,1.209198,-0.760346,0.342186,-0.419321,4.668407,-0.164052,0.047887,1.32202,-0.6134,-0.966451,-0.393726,-0.295129,-0.260201,0.014562,-0.407092,-0.248764,-0.981203,0.670478,-0.57264,0.00426,-0.115423,-1.20142,0.649769,-0.744219,0.864742,-0.705362,-0.852967,1.497268,1.090329,-0.095218,-0.011223,-0.561357,0.704284,0.82825,-0.792977,-0.695142,0.905455,1.746676,-0.279149,0.411046,-1.217106,-0.439952,-0.55411,0.568438,-1.066035,-0.547965,-0.558799,-0.668501,-0.102629,1.75169,-0.333086,-1.138896,-0.003907,1.766136,1.113488,1.341803,1.557958,1.193718,-0.663455,5.284727,-0.47479,0.587808,-0.92141,0.991709,-0.335643,0.044072,0.796849,-0.492314,-0.727941,-0.519492,-0.239118,0.12784,-0.834443,-0.543618,-0.377812,-0.639571,0.357659,-0.226955,-0.409489,1.020512,-0.687094,-0.881415,1.147713,-0.752277,0.188364,-0.083096,-0.617704,0.688186,-0.745329,0.073238,-0.550546,0.609568,-0.022408,-0.32403,3.992166,-0.43293,0.223232,-0.259683,-0.481057,-0.90574,0.40517,-0.75716,-0.853694,1.518911,1.515569,0.367107,-0.038723,-0.17365,0.006707,-0.840954,1.342367,-1.222372,-0.876811,-0.264696,-0.024781,-0.320131,-1.01509,-0.582324,-0.128532,1.653089,0.869587,-0.129301,-0.366466,-0.447635,0.560054,-0.321431,-1.032354,0.342473,2.502906,-0.335864,-0.4303,0.615918,1.896749,-0.746592,0.23823,-0.534413,-0.439875,0.04901,-0.987859,-0.30247,-0.390307,1.520973,1.020253,-0.128493,1.584438,1.920346,0.505121,-0.559719,-0.95732,-0.441641,-0.870596,-0.110733,-0.039658,0.796776,0.187348,-0.446659,-1.078423,-0.115648,1.003945,0.716847,0.001985,0.956344,-0.098066,-0.268299,-0.61501,-0.232195,-0.617846,0.035713,0.037146,-0.269941,-0.234166,0.087716,0.71871,2.666688,0.587745,-0.321414,-0.144422,-0.108622,0.471091,-1.008935,-0.600717,-0.247936
TCGA.AA.3950.01A,-0.319953,0.034928,-0.031347,0.970533,0.382142,0.554413,0.794356,-0.018916,-0.34406,1.097685,0.18445,0.58781,-0.585393,-0.706668,1.057825,0.849693,2.165854,0.609829,-0.128298,0.660054,-0.305792,0.281531,0.012137,0.399587,-0.756068,2.226195,-0.452872,0.716928,0.688559,-0.280531,-0.239661,2.615483,-0.101124,-0.044702,0.613732,-0.373775,2.145231,-0.065283,0.970696,0.072525,-0.655021,0.300245,1.225839,-0.030185,0.078024,2.372412,0.801552,0.722685,-0.079102,0.712642,-0.039735,-0.987044,-0.386719,-0.173417,4.06644,-0.076243,0.309348,0.132538,-0.021322,1.557954,-0.135329,0.090675,-0.350475,0.570372,-0.449546,1.310306,3.380325,2.413637,-0.017076,0.979247,-1.049108,-0.604116,-0.538239,-0.86396,2.052093,-1.115111,0.389232,-0.110643,3.255215,-0.704487,-0.260943,0.321609,0.217713,-1.277704,0.86144,0.559222,4.205777,0.304573,-0.11356,2.529869,-0.517111,-0.459675,-0.872239,0.205921,1.694559,-0.313039,1.224393,0.230284,1.120738,1.797624,2.394064,-0.023841,1.662419,-0.63888,-0.379531,1.016949,0.928808,0.70948,0.022369,0.96323,0.491373,0.76977,0.576942,-0.293063,1.161161,0.224871,-0.434688,-0.576821,2.482879,1.004541,0.415923,0.818692,0.046334,0.444549,-0.513339,0.403553,-0.641106,1.781816,0.689695,-0.159354,-0.274358,0.50779,1.264916,-0.013978,0.653353,-0.131879,0.17956,0.625251,-1.046046,-0.13275,-0.005031,0.334907,-0.000144,2.311546,1.131652,-0.629964,1.773924,1.226694,0.554473,0.403273,1.271068,-0.693253,0.089365,0.325643,0.443987,0.569223,2.002435,0.201068,2.85113,0.966675,-0.717312,2.041973,-0.003211,-1.121149,-0.734443,-0.487465,-0.513141,-0.754055,-0.910717,0.961406,0.147738,-0.467183,-0.706696,-1.440532,-0.047449,1.662248,-0.731677,-0.122265,-0.325392,1.01992,-0.111459,1.770231,0.732873,0.332904,3.73856,0.616355,0.33891,-0.140156,3.058361,-0.794244,0.894227,-0.484728,-0.246587,0.861765,0.296775,-0.114941,0.998835,0.401175,2.124756,0.827831
TCGA.AA.3977.01A,0.160119,0.437808,-0.420679,0.546544,-0.81159,3.783361,0.211959,0.497223,-0.632293,0.456552,-0.300085,0.603692,-0.607291,-0.266377,-0.835858,0.666154,0.656641,-1.723491,-0.832012,3.495715,0.599584,-0.795961,2.300736,-0.400627,2.557102,4.762271,1.59604,-0.914401,-0.235663,0.742834,2.951677,1.744048,-1.014709,-0.363673,0.488556,-1.440602,0.454643,0.392315,0.018585,1.554824,-0.294266,1.6911,0.868459,-0.605619,-0.289188,-0.308625,2.10748,-0.247197,-0.235699,-1.381147,0.687392,-0.987044,1.165524,-0.25624,2.010225,-0.384314,0.973782,0.522728,0.945417,-0.00986,-0.823427,0.320677,2.48321,-0.674636,-0.912886,3.320006,-0.737281,1.901513,0.577408,-1.138896,-1.065881,2.562594,-0.135907,-0.660019,-0.488155,-0.050272,0.725065,-0.43554,-0.307863,1.465259,-0.171489,-1.155582,0.324521,0.162158,-0.324245,-1.239269,0.211562,2.919531,-0.234223,2.663369,1.84897,-0.90239,-0.648046,2.318385,1.405769,3.042582,1.572016,1.980042,1.82053,-0.940428,1.078108,-0.723877,-0.710737,0.465368,-0.34248,0.951982,-0.846134,-0.846476,0.084868,-0.080989,-0.935605,0.789463,-0.129344,0.131376,0.024589,0.237576,0.734534,2.878739,-0.167896,0.331954,1.226162,1.566923,0.124477,0.44945,-0.608745,-0.830592,0.39047,-0.344012,0.587081,0.869191,0.2795,0.707774,0.052364,1.525127,0.499702,1.964256,-0.220401,2.262902,2.173363,-0.082803,-0.149431,-0.248808,0.078552,-0.717237,-0.93234,-0.532781,1.962805,-0.850339,-1.44227,1.574603,0.849952,-0.446452,3.202855,0.030039,-0.722476,3.468858,-0.330791,-0.485609,-0.340787,-0.3229,-0.225672,0.830989,-0.730824,-0.765609,-0.418473,-0.368114,-0.060717,1.975,-0.850488,-0.082585,-0.818932,-0.269165,-0.073771,-0.45751,2.361201,-1.054618,-0.245934,-0.625632,-0.554986,1.454153,-0.096286,-0.766252,0.195538,-0.655319,0.14204,-0.679704,-0.072793,-0.29582,0.616889,-0.695954,0.791005,0.813972,-0.744894,-0.485358,-0.656137,-0.106981,-0.201833,0.189467,0.752158,-0.482871
TCGA.AA.3979.01A,3.205981,-0.315683,-0.531412,0.146561,-0.186018,-0.208101,-0.284499,-0.303572,-0.060836,0.249081,-0.657533,-0.221965,-0.221458,0.27782,0.486388,0.266158,-0.709376,-0.905371,1.316884,-0.609437,-0.381498,-0.428418,1.332025,0.288943,0.54673,-0.60802,-0.774153,1.394346,1.084483,-0.496373,0.274192,0.066336,-0.253891,-0.224802,0.812233,-0.883272,0.032738,0.688284,1.046666,1.633823,-0.228517,0.016544,0.794529,1.631114,1.073255,0.762199,1.207062,0.601879,-0.060518,0.111414,1.441955,0.448382,1.651719,-0.270615,-0.229134,-0.251546,-0.204061,-1.005623,-0.158912,-0.675649,-0.323387,0.484937,0.612227,0.040211,0.003971,-0.595942,0.08781,1.052891,0.488206,0.426261,-0.518979,-0.240602,2.076641,-0.878692,1.424021,0.174408,-0.19504,-0.436363,0.931022,0.261214,-0.257136,1.81583,1.332544,1.843194,1.516812,1.861631,-0.095092,0.750529,-0.170487,-0.707632,-0.860344,0.404281,-0.332771,-0.484732,0.604378,0.277467,2.161118,0.281631,-0.606205,0.337291,4.230026,0.051988,1.298959,-0.218912,-0.057461,0.844642,0.402542,1.18933,-1.190851,1.033443,3.193536,0.680372,0.021246,0.305016,0.529312,0.132226,4.667133,0.379714,2.085437,0.622873,0.50715,0.525342,0.498586,1.137284,-0.589866,3.243903,-0.265,0.219704,1.536919,2.672431,0.296277,-1.123425,0.887086,0.65107,0.240759,-0.345004,-0.218178,0.962866,0.010528,-0.127244,2.007837,-0.423709,-0.602264,-0.607656,-0.58563,-0.325964,0.65953,0.623296,0.349855,4.163325,0.292339,3.677528,-0.898401,-0.29054,-0.163815,-0.086143,-0.509346,0.563668,-1.253837,0.60051,0.179314,0.57903,0.31488,-0.557084,-0.921055,-0.532938,0.404172,-0.427997,-0.908154,0.283905,-0.532731,-0.979292,-0.124101,-0.051886,0.933911,-0.901899,0.238352,-0.069348,3.76576,1.484876,-0.121895,2.786723,2.208704,1.214952,-0.612162,-1.006374,-1.001238,0.818593,-0.669316,-0.657716,0.009357,-0.186638,2.313016,-0.033963,0.287944,-0.114494,0.03849,1.413603,-0.059521,-0.189522
TCGA.AA.3552.01A,-0.334556,-0.253456,-0.538891,-0.50245,0.181923,-0.742341,-0.735559,-0.207362,0.462087,0.159738,-0.660865,0.499146,-0.867667,0.35102,-0.277737,1.855161,-0.49718,0.952489,-0.920643,1.602285,-0.698572,-0.743838,-0.194356,-0.427156,-0.865001,-0.455911,-0.670892,-0.142692,0.195026,-0.195652,-0.231317,-0.164083,0.186752,-0.017327,-0.981203,-0.284467,-0.681024,0.228117,1.059939,1.203254,-0.654451,0.669789,-0.809819,-0.852019,-0.852967,0.293008,-0.079737,0.054802,-0.355067,-0.702173,-0.390423,-0.276584,-0.520168,-0.602235,-0.7884,0.260015,2.091361,-0.165988,-0.476901,0.292057,0.732626,-0.573032,-0.631184,-0.8329,-0.670102,2.564891,-1.157773,-0.616558,-0.515741,-0.4503,0.311705,-0.519163,-0.132987,-0.66814,-0.728442,-0.327506,-0.53766,-0.238695,0.542405,-0.36208,-0.733535,-0.315186,-0.425828,1.719294,0.809793,-0.069911,-0.475889,0.470141,-0.357147,-0.678049,-0.383676,0.355916,0.550342,0.220164,-0.188558,-0.139298,-1.342214,-0.977101,-0.271209,-0.525777,-0.608844,0.706928,2.420387,-0.008613,-0.102075,-1.143303,-0.472805,-0.932259,-0.594643,-0.958653,-0.01029,1.062246,-1.2137,-0.581967,-1.139627,-0.451834,-0.733335,-0.90574,-0.710253,0.598765,-0.948803,-0.596523,-0.137633,0.429725,1.15766,-0.167002,3.399234,0.81731,-0.597505,-0.925337,1.180808,-0.19337,-0.316879,-0.990616,-0.44216,-0.960953,-0.201079,-1.865868,0.605515,-0.071147,-0.521308,-0.089417,0.026764,-0.662636,-0.447293,-0.460183,-1.052166,-0.845003,1.221516,-0.87141,-0.466274,0.434146,-0.523281,-0.901232,0.383555,-0.969704,0.397201,-0.787383,-0.275865,0.570238,0.422375,-0.540061,1.174592,-0.443249,-0.519293,1.777294,-0.283453,-0.563713,-1.039169,-0.523794,-0.187914,-0.556885,-0.331879,1.126736,-0.714677,-0.801789,0.400703,0.661149,-0.656388,-1.036729,-0.090593,0.227861,0.310411,-0.246419,0.507592,2.315006,-0.497039,-0.261386,0.719674,-0.071734,-1.024408,0.573768,-0.472114,-0.337564,0.505646,-0.111276,-0.93299,0.325499,1.083584,-0.768498
